,mof,conc,p,ad,q,std,heat,status,coul,vdw
3368,EKOPOK_clean_min_charges,0_0.06,66700,ethene,2.7886741509,0.0046920636,-24.17753,finished,0.00000,-117339.154849
3369,EKOPOK_clean_min_charges,0_0.06,75000,ethene,2.9369671514,0.0042245662,-24.36292,finished,0.00000,-122992.437548
3370,EKOPOK_clean_min_charges,0_0.06,100000,ethene,3.2798077066,0.0072893357,-24.75146,finished,0.00000,-136123.667407
3371,EKOPOK_clean_min_charges,0_0.06,250000,ethene,4.2215584257,0.0089867804,-26.1054,finished,0.00000,-172690.081456
3372,EKOPOK_clean_min_charges,0_0.06,500000,ethene,4.6916381618,0.0065862065,-26.71053,finished,0.00000,-192179.785064
3373,EKOPOK_clean_min_charges,0_0.06,750000,ethene,4.8755630016,0.005342054,-27.06348,finished,0.00000,-200877.756274
3374,EKOPOK_clean_min_charges,0_0.06,1000000,ethene,4.9713823521,0.0084253834,-26.99835,finished,0.00000,-206448.246479
3375,EKOPOK_clean_min_charges,0_0.06,1,ethane,0.0008485809,3.4521e-05,-32.43379,finished,0.00000,-50.818489
3376,EKOPOK_clean_min_charges,0_0.06,10,ethane,0.0083983772,0.000112814,-32.37585,finished,0.00000,-502.473693
3377,EKOPOK_clean_min_charges,0_0.06,100,ethane,0.0808959755,0.0004827097,-32.24212,finished,0.00000,-4819.953232
3378,EKOPOK_clean_min_charges,0_0.06,1000,ethane,0.5462318979,0.0021345417,-30.73679,finished,0.00000,-31600.498448
3379,EKOPOK_clean_min_charges,0_0.06,5000,ethane,1.3858610046,0.0060423712,-27.70651,finished,0.00000,-74386.014349
3380,EKOPOK_clean_min_charges,0_0.06,10000,ethane,2.0152293622,0.0064265271,-27.60111,finished,0.00000,-103426.775478
3381,EKOPOK_clean_min_charges,0_0.06,25000,ethane,3.0626463501,0.0080232735,-29.16363,finished,0.00000,-150257.725682
3382,EKOPOK_clean_min_charges,0_0.06,50000,ethane,3.7785469202,0.0115713161,-30.60992,finished,0.00000,-182250.207513
3383,EKOPOK_clean_min_charges,0_0.06,66700,ethane,4.0267845472,0.0110102591,-31.19415,finished,0.00000,-193388.577465
3384,EKOPOK_clean_min_charges,0_0.06,75000,ethane,4.1157608635,0.0114104793,-31.3075,finished,0.00000,-197426.724631
3385,EKOPOK_clean_min_charges,0_0.06,100000,ethane,4.3142168016,0.007800631,-31.69739,finished,0.00000,-206447.485117
3386,EKOPOK_clean_min_charges,0_0.06,250000,ethane,4.7979816571,0.0084744655,-32.42731,finished,0.00000,-229283.923663
3387,EKOPOK_clean_min_charges,0_0.06,500000,ethane,5.0162874882,0.0093412828,-32.65083,finished,0.00000,-241031.497332
3388,EKOPOK_clean_min_charges,0_0.06,750000,ethane,5.0914853396,0.0111557463,-32.6939,finished,0.00000,-246498.485604
3389,EKOPOK_clean_min_charges,0_0.06,1000000,ethane,5.1202702171,0.0103683956,-32.57926,finished,0.00000,-250086.024524
3390,GAXWEJ_clean_min_charges,0_0.02,1,ethene,8.26706e-05,2.8396e-06,-30.60526,finished,0.00000,-16.597977
3391,GAXWEJ_clean_min_charges,0_0.02,10,ethene,0.0008342786,1.49275e-05,-30.64641,finished,0.00000,-167.739871
3392,GAXWEJ_clean_min_charges,0_0.02,100,ethene,0.00829228,9.41218e-05,-30.6734,finished,0.00000,-1667.321590
3393,GAXWEJ_clean_min_charges,0_0.02,1000,ethene,0.0811552194,0.0008506168,-30.72724,finished,0.00000,-16306.270605
3394,GAXWEJ_clean_min_charges,0_0.02,5000,ethene,0.3462255067,0.0003841756,-30.90083,finished,0.00000,-69518.889315
3395,GAXWEJ_clean_min_charges,0_0.02,10000,ethene,0.582694291,0.0047536752,-31.10114,finished,0.00000,-116897.491344
3396,GAXWEJ_clean_min_charges,0_0.02,25000,ethene,0.9584883051,0.0056700635,-31.06894,finished,0.00000,-191737.786070
3397,GAXWEJ_clean_min_charges,0_0.02,50000,ethene,1.221046218,0.0034453142,-30.81067,finished,0.00000,-243597.950645
3398,GAXWEJ_clean_min_charges,0_0.02,66700,ethene,1.3231198178,0.0052832472,-30.73912,finished,0.00000,-263714.759253
3399,GAXWEJ_clean_min_charges,0_0.02,75000,ethene,1.362903294,0.0019400161,-30.56521,finished,0.00000,-271590.940787
3400,GAXWEJ_clean_min_charges,0_0.02,100000,ethene,1.4644448142,0.0035819653,-30.54642,finished,0.00000,-291570.515004
3401,GAXWEJ_clean_min_charges,0_0.02,250000,ethene,1.7734524491,0.0080544905,-30.23878,finished,0.00000,-352973.018828
3402,GAXWEJ_clean_min_charges,0_0.02,500000,ethene,1.9965196634,0.0,,run,,
3403,GAXWEJ_clean_min_charges,0_0.02,750000,ethene,2.0992767246,0.0,,run,,
3404,GAXWEJ_clean_min_charges,0_0.02,1000000,ethene,2.1589816365,0.0,,run,,
3405,GAXWEJ_clean_min_charges,0_0.02,1,ethane,0.0003157951,5.5408e-06,-36.12665,finished,0.00000,-75.254385
3406,GAXWEJ_clean_min_charges,0_0.02,10,ethane,0.0032130707,6.63752e-05,-36.10812,finished,0.00000,-765.080639
3407,GAXWEJ_clean_min_charges,0_0.02,100,ethane,0.0319720736,0.0004898456,-36.1599,finished,0.00000,-7612.764213
3408,GAXWEJ_clean_min_charges,0_0.02,1000,ethane,0.2907641425,0.0032781095,-36.52821,finished,0.00000,-69220.129554
3409,GAXWEJ_clean_min_charges,0_0.02,5000,ethane,0.8512172042,0.0036446973,-36.79354,finished,0.00000,-201905.940810
3410,GAXWEJ_clean_min_charges,0_0.02,10000,ethane,1.0733481145,0.0034273994,-36.43817,finished,0.00000,-253651.990200
3411,GAXWEJ_clean_min_charges,0_0.02,25000,ethane,1.2757920254,0.0035275195,-35.16332,finished,0.00000,-299768.930631
3412,GAXWEJ_clean_min_charges,0_0.02,50000,ethane,1.3874406734,0.0022360031,-33.74797,finished,0.00000,-324239.266629
3413,GAXWEJ_clean_min_charges,0_0.02,66700,ethane,1.4332939377,0.0051746258,-32.98393,finished,0.00000,-334236.517476
3414,GAXWEJ_clean_min_charges,0_0.02,75000,ethane,1.4511632806,0.0035530754,-32.96578,finished,0.00000,-338071.395579
3415,GAXWEJ_clean_min_charges,0_0.02,100000,ethane,1.5035479204,0.0032550256,-32.80561,finished,0.00000,-349231.614957
3416,GAXWEJ_clean_min_charges,0_0.02,250000,ethane,1.7056704022,0.0053462683,-32.00448,finished,0.00000,-392307.068334
3417,GAXWEJ_clean_min_charges,0_0.02,500000,ethane,1.8926899571,0.004204872,-32.32173,finished,0.00000,-433169.763319
3418,GAXWEJ_clean_min_charges,0_0.02,750000,ethane,1.9936957787,0.0076346043,-32.06168,finished,0.00000,-457055.796976
3419,GAXWEJ_clean_min_charges,0_0.02,1000000,ethane,2.0580544383,0.0044431723,-31.88143,finished,0.00000,-473519.296552
3420,GAXWEJ_clean_min_charges,0_0.16,1,ethene,0.0001290025,6.3289e-06,-31.51007,finished,0.00000,-12.681207
3421,GAXWEJ_clean_min_charges,0_0.16,10,ethene,0.0012701594,2.25049e-05,-31.57364,finished,0.00000,-125.013757
3422,GAXWEJ_clean_min_charges,0_0.16,100,ethene,0.0125674276,5.30673e-05,-31.57886,finished,0.00000,-1236.273668
3423,GAXWEJ_clean_min_charges,0_0.16,1000,ethene,0.121556487,0.0010183398,-31.7252,finished,0.00000,-11952.833478
3424,GAXWEJ_clean_min_charges,0_0.16,5000,ethene,0.4917854259,0.0046428849,-32.09871,finished,0.00000,-48272.732993
3425,GAXWEJ_clean_min_charges,0_0.16,10000,ethene,0.7461039375,0.0046944414,-32.38703,finished,0.00000,-73169.536315
3426,GAXWEJ_clean_min_charges,0_0.16,25000,ethene,1.0385046042,0.0033319439,-32.6933,finished,0.00000,-101786.956151
3427,GAXWEJ_clean_min_charges,0_0.16,50000,ethene,1.1742058134,0.0024066089,-32.86244,finished,0.00000,-115122.897191
3428,GAXWEJ_clean_min_charges,0_0.16,66700,ethene,1.2110945814,0.0017648993,-32.51184,finished,0.00000,-118738.139236
3429,GAXWEJ_clean_min_charges,0_0.16,75000,ethene,1.2257275947,0.0036465588,-32.84138,finished,0.00000,-120191.667618
3430,GAXWEJ_clean_min_charges,0_0.16,100000,ethene,1.2479971398,0.0013353619,-32.60309,finished,0.00000,-122473.102672
3431,GAXWEJ_clean_min_charges,0_0.16,250000,ethene,1.2928046479,0.0019250589,-31.49172,finished,0.00000,-127464.479799
3432,GAXWEJ_clean_min_charges,0_0.16,500000,ethene,1.3006522841,0.0010063607,-28.93159,finished,0.00000,-129298.731357
3433,GAXWEJ_clean_min_charges,0_0.16,750000,ethene,1.2963216615,0.0009478779,-26.44142,finished,0.00000,-130006.649783
3434,GAXWEJ_clean_min_charges,0_0.16,1000000,ethene,1.288863883,0.0009149431,-25.15648,finished,0.00000,-130496.729373
3435,GAXWEJ_clean_min_charges,0_0.16,1,ethane,0.000524607,1.26954e-05,-36.92817,finished,0.00000,-60.757959
3436,GAXWEJ_clean_min_charges,0_0.16,10,ethane,0.0052913608,7.95587e-05,-36.89495,finished,0.00000,-612.018764
3437,GAXWEJ_clean_min_charges,0_0.16,100,ethane,0.0527335583,0.0008325791,-37.00771,finished,0.00000,-6100.253334
3438,GAXWEJ_clean_min_charges,0_0.16,1000,ethane,0.4621025527,0.003274708,-37.68248,finished,0.00000,-53359.221311
3439,GAXWEJ_clean_min_charges,0_0.16,5000,ethane,1.0380127257,0.0075601524,-38.36478,finished,0.00000,-119666.496007
3440,GAXWEJ_clean_min_charges,0_0.16,10000,ethane,1.1792991797,0.0048367288,-38.8019,finished,0.00000,-135949.636893
3441,GAXWEJ_clean_min_charges,0_0.16,25000,ethane,1.27258434,0.0015049454,-38.9663,finished,0.00000,-146761.601771
3442,GAXWEJ_clean_min_charges,0_0.16,50000,ethane,1.3006453455,0.0014220762,-38.92439,finished,0.00000,-150073.238320
3443,GAXWEJ_clean_min_charges,0_0.16,66700,ethane,1.3080288978,0.0005671253,-38.31117,finished,0.00000,-151060.594005
3444,GAXWEJ_clean_min_charges,0_0.16,75000,ethane,1.3106099241,0.0009313875,-38.74615,finished,0.00000,-151414.501712
3445,GAXWEJ_clean_min_charges,0_0.16,100000,ethane,1.3141489179,0.0007424393,-38.50111,finished,0.00000,-151910.608353
3446,GAXWEJ_clean_min_charges,0_0.16,250000,ethane,1.3167859838,0.0010469541,-35.53213,finished,0.00000,-153025.444324
3447,GAXWEJ_clean_min_charges,0_0.16,500000,ethane,1.3089586262,0.0003387763,-28.96824,finished,0.00000,-153535.068990
3448,GAXWEJ_clean_min_charges,0_0.16,750000,ethane,1.2974419595,0.00073388,-26.41037,finished,0.00000,-153703.555870
3449,GAXWEJ_clean_min_charges,0_0.16,1000000,ethane,1.284889061,0.0005213077,-24.23274,finished,0.00000,-153894.460964
3450,GAXWEJ_clean_min_charges,0_0.05,1,ethene,0.0002282022,7.3063e-06,-33.37562,finished,0.00000,-37.205417
3451,GAXWEJ_clean_min_charges,0_0.05,10,ethene,0.0022350643,5.10646e-05,-33.42498,finished,0.00000,-364.736691
3452,GAXWEJ_clean_min_charges,0_0.05,100,ethene,0.0223423902,0.0003599992,-33.4507,finished,0.00000,-3643.957059
3453,GAXWEJ_clean_min_charges,0_0.05,1000,ethene,0.2000751844,0.0012043929,-33.75065,finished,0.00000,-32616.942884
3454,GAXWEJ_clean_min_charges,0_0.05,5000,ethene,0.614310813,0.0027717064,-33.93511,finished,0.00000,-99849.570943
3455,GAXWEJ_clean_min_charges,0_0.05,10000,ethene,0.8151551662,0.00143483,-33.72611,finished,0.00000,-132043.417136
3456,GAXWEJ_clean_min_charges,0_0.05,25000,ethene,1.0275219526,0.0018657861,-33.51577,finished,0.00000,-165671.959593
3457,GAXWEJ_clean_min_charges,0_0.05,50000,ethene,1.1321016588,0.0013387344,-33.29091,finished,0.00000,-182110.588862
3458,GAXWEJ_clean_min_charges,0_0.05,66700,ethene,1.1634067542,0.0010092829,-33.33651,finished,0.00000,-187037.552844
3459,GAXWEJ_clean_min_charges,0_0.05,75000,ethene,1.17527692,0.0025583969,-33.38841,finished,0.00000,-188947.115305
3460,GAXWEJ_clean_min_charges,0_0.05,100000,ethene,1.1981740471,0.0021929198,-33.19324,finished,0.00000,-192690.298800
3461,GAXWEJ_clean_min_charges,0_0.05,250000,ethene,1.2363624616,0.001172547,-33.1979,finished,0.00000,-199524.408416
3462,GAXWEJ_clean_min_charges,0_0.05,500000,ethene,1.2424760535,0.0010151504,-33.07874,finished,0.00000,-202131.923215
3463,GAXWEJ_clean_min_charges,0_0.05,750000,ethene,1.2369696889,0.0005953697,-32.72615,finished,0.00000,-203054.568879
3464,GAXWEJ_clean_min_charges,0_0.05,1000000,ethene,1.2279259934,0.0006343324,-32.21817,finished,0.00000,-203402.321150
3465,GAXWEJ_clean_min_charges,0_0.05,1,ethane,0.0010997205,2.56822e-05,-39.42936,finished,0.00000,-212.991496
3466,GAXWEJ_clean_min_charges,0_0.05,10,ethane,0.0109881452,0.0001201038,-39.45665,finished,0.00000,-2127.726155
3467,GAXWEJ_clean_min_charges,0_0.05,100,ethane,0.1062070722,0.0007190982,-39.75057,finished,0.00000,-20574.706969
3468,GAXWEJ_clean_min_charges,0_0.05,1000,ethane,0.6119432268,0.0086422222,-40.35269,finished,0.00000,-118283.160618
3469,GAXWEJ_clean_min_charges,0_0.05,5000,ethane,1.0002100269,0.0036313968,-39.48899,finished,0.00000,-191306.082208
3470,GAXWEJ_clean_min_charges,0_0.05,10000,ethane,1.116454853,0.0033272721,-39.12101,finished,0.00000,-212602.423269
3471,GAXWEJ_clean_min_charges,0_0.05,25000,ethane,1.2045763009,0.0024054398,-39.2896,finished,0.00000,-228616.196431
3472,GAXWEJ_clean_min_charges,0_0.05,50000,ethane,1.2410250475,0.0018417122,-38.95594,finished,0.00000,-235400.851788
3473,GAXWEJ_clean_min_charges,0_0.05,66700,ethane,1.2484672823,0.0013445461,-39.23656,finished,0.00000,-236886.384806
3474,GAXWEJ_clean_min_charges,0_0.05,75000,ethane,1.2513467463,0.0006913974,-39.27696,finished,0.00000,-237394.027420
3475,GAXWEJ_clean_min_charges,0_0.05,100000,ethane,1.2566418815,0.0014319447,-39.9764,finished,0.00000,-238643.969667
3476,GAXWEJ_clean_min_charges,0_0.05,250000,ethane,1.2618214106,0.0006726142,-38.97561,finished,0.00000,-240718.759194
3477,GAXWEJ_clean_min_charges,0_0.05,500000,ethane,1.2549149657,0.000344466,-38.41162,finished,0.00000,-241440.328481
3478,GAXWEJ_clean_min_charges,0_0.05,750000,ethane,1.2445914944,0.000297372,-38.94776,finished,0.00000,-241624.483955
3479,GAXWEJ_clean_min_charges,0_0.05,1000000,ethane,1.233111304,0.0001805887,-40.05811,finished,0.00000,-241801.046723
3480,GAXWEJ_clean_min_charges,0_0.04,1,ethene,8.28248e-05,1.1687e-06,-31.16915,finished,0.00000,-22.456281
3481,GAXWEJ_clean_min_charges,0_0.04,10,ethene,0.0008402739,2.13493e-05,-31.08061,finished,0.00000,-227.313702
3482,GAXWEJ_clean_min_charges,0_0.04,100,ethene,0.0084805223,4.91772e-05,-31.12324,finished,0.00000,-2295.729036
3483,GAXWEJ_clean_min_charges,0_0.04,1000,ethene,0.0829416241,0.0009773091,-31.26313,finished,0.00000,-22456.876329
3484,GAXWEJ_clean_min_charges,0_0.04,5000,ethene,0.334468804,0.0029266718,-31.51693,finished,0.00000,-90526.892859
3485,GAXWEJ_clean_min_charges,0_0.04,10000,ethene,0.5415547215,0.0016542151,-31.6159,finished,0.00000,-146446.023634
3486,GAXWEJ_clean_min_charges,0_0.04,25000,ethene,0.8242081878,0.0028487779,-31.62037,finished,0.00000,-222301.186731
3487,GAXWEJ_clean_min_charges,0_0.04,50000,ethene,0.9939422351,0.0038327238,-31.45022,finished,0.00000,-267614.488917
3488,GAXWEJ_clean_min_charges,0_0.04,66700,ethene,1.0475037479,0.0017111945,-31.31204,finished,0.00000,-281852.450127
3489,GAXWEJ_clean_min_charges,0_0.04,75000,ethene,1.0671041019,0.0006663912,-31.0488,finished,0.00000,-287083.815209
3490,GAXWEJ_clean_min_charges,0_0.04,100000,ethene,1.1095362939,0.0,,run,,
3491,GAXWEJ_clean_min_charges,0_0.04,250000,ethene,1.1921909733,0.0,,run,,
3492,GAXWEJ_clean_min_charges,0_0.04,500000,ethene,1.2148562644,0.0,,run,,
3493,GAXWEJ_clean_min_charges,0_0.04,750000,ethene,1.2152424431,0.0,,run,,
3494,GAXWEJ_clean_min_charges,0_0.04,1000000,ethene,1.2094525035,0.0,,run,,
3495,GAXWEJ_clean_min_charges,0_0.04,1,ethane,0.0003558905,1.1958e-05,-36.6452,finished,0.00000,-114.270970
3496,GAXWEJ_clean_min_charges,0_0.04,10,ethane,0.0035305524,3.12191e-05,-36.69847,finished,0.00000,-1134.004331
3497,GAXWEJ_clean_min_charges,0_0.04,100,ethane,0.0349300921,0.0002016116,-36.77116,finished,0.00000,-11217.243693
3498,GAXWEJ_clean_min_charges,0_0.04,1000,ethane,0.2982848108,0.002653308,-37.23003,finished,0.00000,-95804.772236
3499,GAXWEJ_clean_min_charges,0_0.04,5000,ethane,0.7778456533,0.0024608998,-37.47259,finished,0.00000,-249030.067290
3500,GAXWEJ_clean_min_charges,0_0.04,10000,ethane,0.9496481843,0.0025103409,-36.93762,finished,0.00000,-302875.990428
3501,GAXWEJ_clean_min_charges,0_0.04,25000,ethane,1.1069480414,0.0032244385,-36.54055,finished,0.00000,-351565.414649
3502,GAXWEJ_clean_min_charges,0_0.04,50000,ethane,1.1779109624,0.0,,run,,
3503,GAXWEJ_clean_min_charges,0_0.04,66700,ethane,1.1983813042,0.0,,run,,
3504,GAXWEJ_clean_min_charges,0_0.04,75000,ethane,1.2060588568,0.0,,run,,
3505,GAXWEJ_clean_min_charges,0_0.04,100000,ethane,1.2180056962,0.0,,run,,
3506,GAXWEJ_clean_min_charges,0_0.04,250000,ethane,1.2394912081,0.0,,run,,
3507,GAXWEJ_clean_min_charges,0_0.04,500000,ethane,1.2350497691,0.0,,run,,
3508,GAXWEJ_clean_min_charges,0_0.04,750000,ethane,1.2233456826,0.0,,run,,
3509,GAXWEJ_clean_min_charges,0_0.04,1000000,ethane,1.2087377075,0.0,,run,,
3510,GAXWEJ_clean_min_charges,0_0.08,1,ethene,0.0002313027,6.7207e-06,-32.93833,finished,0.00000,-49.113816
3511,GAXWEJ_clean_min_charges,0_0.08,10,ethene,0.0023268977,1.50853e-05,-32.88705,finished,0.00000,-493.047312
3512,GAXWEJ_clean_min_charges,0_0.08,100,ethene,0.023005934,7.7768e-05,-32.9519,finished,0.00000,-4877.291699
3513,GAXWEJ_clean_min_charges,0_0.08,1000,ethene,0.2101522767,0.002174395,-33.17688,finished,0.00000,-44506.709399
3514,GAXWEJ_clean_min_charges,0_0.08,5000,ethene,0.6581013646,0.0051658218,-33.35231,finished,0.00000,-138717.000938
3515,GAXWEJ_clean_min_charges,0_0.08,10000,ethene,0.8817374555,0.0037685637,-33.3493,finished,0.00000,-185173.201280
3516,GAXWEJ_clean_min_charges,0_0.08,25000,ethene,1.094005524,0.0024963919,-32.97773,finished,0.00000,-228738.330474
3517,GAXWEJ_clean_min_charges,0_0.08,50000,ethene,1.1867583259,0.0017681929,-32.60642,finished,0.00000,-247646.115922
3518,GAXWEJ_clean_min_charges,0_0.08,66700,ethene,1.2134276909,0.0011425333,-32.46423,finished,0.00000,-253124.531109
3519,GAXWEJ_clean_min_charges,0_0.08,75000,ethene,1.2229064391,0.0013114973,-32.06914,finished,0.00000,-255042.105824
3520,GAXWEJ_clean_min_charges,0_0.08,100000,ethene,1.2414696907,0.0014696107,-31.78306,finished,0.00000,-258891.906106
3521,GAXWEJ_clean_min_charges,0_0.08,250000,ethene,1.2836195723,0.0002308415,-29.39731,finished,0.00000,-268022.980672
3522,GAXWEJ_clean_min_charges,0_0.08,500000,ethene,1.3031642579,0.0011195577,-27.54809,finished,0.00000,-273377.628599
3523,GAXWEJ_clean_min_charges,0_0.08,750000,ethene,1.3102706482,0.0022301482,-26.44285,finished,0.00000,-276488.975935
3524,GAXWEJ_clean_min_charges,0_0.08,1000000,ethene,1.3150565846,0.0027317977,-26.49114,finished,0.00000,-279225.163508
3525,GAXWEJ_clean_min_charges,0_0.08,1,ethane,0.0011378318,2.35441e-05,-38.71328,finished,0.00000,-285.396207
3526,GAXWEJ_clean_min_charges,0_0.08,10,ethane,0.01136822,6.64886e-05,-38.75643,finished,0.00000,-2852.710895
3527,GAXWEJ_clean_min_charges,0_0.08,100,ethane,0.1111977344,0.0007362351,-38.98152,finished,0.00000,-27890.950225
3528,GAXWEJ_clean_min_charges,0_0.08,1000,ethane,0.6804457234,0.0051137804,-39.47519,finished,0.00000,-169776.948759
3529,GAXWEJ_clean_min_charges,0_0.08,5000,ethane,1.1039246798,0.0034611356,-39.20285,finished,0.00000,-272986.786406
3530,GAXWEJ_clean_min_charges,0_0.08,10000,ethane,1.1935017078,0.0017465831,-39.11694,finished,0.00000,-294333.285983
3531,GAXWEJ_clean_min_charges,0_0.08,25000,ethane,1.2530438453,0.001595076,-38.18305,finished,0.00000,-308542.118877
3532,GAXWEJ_clean_min_charges,0_0.08,50000,ethane,1.2754711095,0.0007562639,-36.77719,finished,0.00000,-313907.981902
3533,GAXWEJ_clean_min_charges,0_0.08,66700,ethane,1.2818482894,0.0008925339,-35.81091,finished,0.00000,-315412.131232
3534,GAXWEJ_clean_min_charges,0_0.08,75000,ethane,1.2837536307,0.0012586422,-34.89992,finished,0.00000,-316055.964535
3535,GAXWEJ_clean_min_charges,0_0.08,100000,ethane,1.2892628827,0.0007701188,-33.42709,finished,0.00000,-317366.583553
3536,GAXWEJ_clean_min_charges,0_0.08,250000,ethane,1.3036834178,0.0012720557,-30.83338,finished,0.00000,-321343.208427
3537,GAXWEJ_clean_min_charges,0_0.08,500000,ethane,1.3141796689,0.0022249765,-29.63701,finished,0.00000,-325200.656929
3538,GAXWEJ_clean_min_charges,0_0.08,750000,ethane,1.3195573408,0.004575242,-28.5525,finished,0.00000,-328295.343795
3539,GAXWEJ_clean_min_charges,0_0.08,1000000,ethane,1.3188236,0.0025485594,-28.53726,finished,0.00000,-330447.839312
3540,GAXWEJ_clean_min_charges,0,1,ethene,9.24893e-05,1.06737e-05,-30.24455,finished,0.00000,-9.244415
3541,GAXWEJ_clean_min_charges,0,10,ethene,0.0008900892,1.96011e-05,-30.34097,finished,0.00000,-89.489546
3542,GAXWEJ_clean_min_charges,0,100,ethene,0.0089422521,8.86821e-05,-30.40869,finished,0.00000,-899.606868
3543,GAXWEJ_clean_min_charges,0,1000,ethene,0.0875378624,0.0010548078,-30.50801,finished,0.00000,-8813.023133
3544,GAXWEJ_clean_min_charges,0,5000,ethene,0.3945866308,0.0062454395,-30.88038,finished,0.00000,-39788.891990
3545,GAXWEJ_clean_min_charges,0,10000,ethene,0.6765988701,0.005904562,-31.23987,finished,0.00000,-68418.494811
3546,GAXWEJ_clean_min_charges,0,25000,ethene,1.1754193069,0.0069696263,-31.96679,finished,0.00000,-119574.302596
3547,GAXWEJ_clean_min_charges,0,50000,ethene,1.5724791658,0.0053567022,-32.59099,finished,0.00000,-160970.630445
3548,GAXWEJ_clean_min_charges,0,66700,ethene,1.7225901933,0.003026031,-32.72665,finished,0.00000,-176773.319340
3549,GAXWEJ_clean_min_charges,0,75000,ethene,1.7809673564,0.0068103719,-32.64101,finished,0.00000,-183033.188913
3550,GAXWEJ_clean_min_charges,0,100000,ethene,1.9143697631,0.0046895929,-32.88317,finished,0.00000,-197324.450646
3551,GAXWEJ_clean_min_charges,0,250000,ethene,2.2101208168,0.0032034558,-33.19656,finished,0.00000,-229777.904391
3552,GAXWEJ_clean_min_charges,0,500000,ethene,2.3241381501,0.0034259894,-33.27164,finished,0.00000,-243633.369650
3553,GAXWEJ_clean_min_charges,0,750000,ethene,2.3541872653,0.0034690945,-33.26624,finished,0.00000,-248789.935801
3554,GAXWEJ_clean_min_charges,0,1000000,ethene,2.3599486204,0.0031793469,-33.15536,finished,0.00000,-251313.002116
3555,GAXWEJ_clean_min_charges,0,1,ethane,0.0003099627,1.99367e-05,-35.269,finished,0.00000,-36.415561
3556,GAXWEJ_clean_min_charges,0,10,ethane,0.0031582151,3.63353e-05,-35.30403,finished,0.00000,-370.983732
3557,GAXWEJ_clean_min_charges,0,100,ethane,0.0310946137,0.000257739,-35.31981,finished,0.00000,-3651.235971
3558,GAXWEJ_clean_min_charges,0,1000,ethane,0.2880478647,0.0039184174,-35.70656,finished,0.00000,-33834.719801
3559,GAXWEJ_clean_min_charges,0,5000,ethane,0.8951642594,0.0083872456,-36.2778,finished,0.00000,-105191.934764
3560,GAXWEJ_clean_min_charges,0,10000,ethane,1.1997118921,0.0050580745,-36.67908,finished,0.00000,-140982.052827
3561,GAXWEJ_clean_min_charges,0,25000,ethane,1.5775581842,0.0106022885,-36.91922,finished,0.00000,-185593.383809
3562,GAXWEJ_clean_min_charges,0,50000,ethane,1.8644287567,0.0114001939,-36.67842,finished,0.00000,-219579.192136
3563,GAXWEJ_clean_min_charges,0,66700,ethane,1.9632067067,0.010567386,-36.84672,finished,0.00000,-231313.007755
3564,GAXWEJ_clean_min_charges,0,75000,ethane,2.010240794,0.010534518,-36.87964,finished,0.00000,-236944.052304
3565,GAXWEJ_clean_min_charges,0,100000,ethane,2.0997126073,0.0083641747,-37.00344,finished,0.00000,-247709.767572
3566,GAXWEJ_clean_min_charges,0,250000,ethane,2.2985019433,0.0060122092,-36.53869,finished,0.00000,-272209.769409
3567,GAXWEJ_clean_min_charges,0,500000,ethane,2.3730831372,0.0056335797,-37.05332,finished,0.00000,-283126.975170
3568,GAXWEJ_clean_min_charges,0,750000,ethane,2.386423796,0.0011290469,-36.90601,finished,0.00000,-286719.651292
3569,GAXWEJ_clean_min_charges,0,1000000,ethane,2.3833442153,0.0041455588,-36.64297,finished,0.00000,-288774.921623
3570,DEYVUA_clean_min_charges,0_0.03,1,ethene,0.0001141571,8.706e-06,-24.84816,finished,0.00000,-6.278529
3571,DEYVUA_clean_min_charges,0_0.03,10,ethene,0.0012186028,2.47682e-05,-24.86677,finished,0.00000,-67.039101
3572,DEYVUA_clean_min_charges,0_0.03,100,ethene,0.0120701693,9.38818e-05,-24.90313,finished,0.00000,-664.442399
3573,DEYVUA_clean_min_charges,0_0.03,1000,ethene,0.1212954664,0.0005951782,-24.96702,finished,0.00000,-6675.404831
3574,DEYVUA_clean_min_charges,0_0.03,5000,ethene,0.6076186127,0.0044586347,-25.2505,finished,0.00000,-33396.839260
3575,DEYVUA_clean_min_charges,0_0.03,10000,ethene,1.1702676337,0.0054866541,-25.62431,finished,0.00000,-64251.703881
3576,DEYVUA_clean_min_charges,0_0.03,25000,ethene,2.6825537451,0.0053773817,-26.32675,finished,0.00000,-146536.459299
3577,DEYVUA_clean_min_charges,0_0.03,50000,ethene,4.1932596368,0.0134428654,-26.82234,finished,0.00000,-227436.114274
3578,DEYVUA_clean_min_charges,0_0.03,66700,ethene,4.7632387657,0.0101439086,-27.01253,finished,0.00000,-257490.785493
3579,DEYVUA_clean_min_charges,0_0.03,75000,ethene,4.9809746245,0.0106306925,-27.14475,finished,0.00000,-268935.363473
3580,DEYVUA_clean_min_charges,0_0.03,100000,ethene,5.4559045384,0.0081091762,-27.14125,finished,0.00000,-293672.794703
3581,DEYVUA_clean_min_charges,0_0.03,250000,ethene,6.5490056482,0.0043154362,-27.48855,finished,0.00000,-350327.103116
3582,DEYVUA_clean_min_charges,0_0.03,500000,ethene,7.074807167,0.0069988206,-27.61031,finished,0.00000,-379086.943762
3583,DEYVUA_clean_min_charges,0_0.03,750000,ethene,7.2949107121,0.0135983504,-27.40594,finished,0.00000,-392721.108214
